youtubeID,shot,concept,start,end,concepts,probability
zWm_DNvO2gc,shot_3,90603,9.142467,35.535500,#vehicle/#ground_vehicles/#outdoor/#car/#eukaryotic_organism,15.215200
V3wErK1CKWE,shot_29,97361,372.105072,389.021973,#vehicle/#car/#ground_vehicles/#outdoor/#yasser_arafat,381.347626
m8_ohY7ckbU,shot_4,6315,38.938900,48.214832,#driver/#car/#primate/#vehicle/#eukaryotic_organism,41.741699
yLWp-d2qFG8,shot_47,8525,298.040009,303.359985,#vehicle/#ground_vehicles/#car/#outdoor/#eukaryotic_organism,302.720001
aiRgiivuK5E,shot_4,12267,37.080002,47.959999,#outdoor/#ground_vehicles/#car/#vehicle/#eukaryotic_organism,41.080002
wJuxvrrlq5o,shot_1,69952,2.800000,16.500000,#outdoor/#road/#highway/#car/#traffic,10.400000
osTgtz0-UW4,shot_84,8178,378.041656,384.791656,#vehicle/#car/#text/#ground_vehicles/#man_made_thing,378.958344
4AFC9sh1msM,shot_18,96696,407.540466,415.748657,#vehicle/#car/#yasser_arafat/#man_made_thing/#ground_vehicles,415.148071
jFMj5gzeqLQ,shot_77,7628,923.005432,938.604309,#outdoor/#vehicle/#car/#ground_vehicles/#eukaryotic_organism,936.268677
ENrEIiIHC7w,shot_25,78002,650.239990,659.239990,#car/#ground_vehicles/#man_made_thing/#vehicle/#yasser_arafat,657.799988
aiRgiivuK5E,shot_14,12277,116.879997,130.440002,#ground_vehicles/#vehicle/#car/#outdoor/#text,121.680000
ttkAw0_1HgM,shot_2,40207,12.920000,18.440001,#car_racing/#sports_car/#car/#sports/#outdoor,13.920000
AZD-X-CRZPk,shot_31,5607,1210.719971,1235.560059,#driver/#car/#vehicle/#primate/#person,1217.319946
ZFBqQRWq_Yg,shot_199,80425,661.640015,679.440002,#outdoor/#vehicle/#car/#ground_vehicles/#sports_car,670.119995
kUX0PHq1M7U,shot_127,49224,882.615051,888.153931,#car/#man_made_thing/#outdoor/#vehicle/#yasser_arafat,887.586670
v0r9wwA6wJ0,shot_35,84963,54.000000,59.639999,#ground_vehicles/#vehicle/#car/#eukaryotic_organism/#exiting_a_vehicle,58.439999
iR9XhQow1Qc,shot_2,83792,365.133331,382.533325,#outdoor/#ground_vehicles/#road/#vehicle/#car,365.133331
E5212DpjraA,shot_51,6793,355.313293,361.861511,#outdoor/#vehicle/#ground_vehicles/#car_racing/#car,357.106750
UDQxcvYzAog,shot_3,92252,35.633331,46.733334,#car/#vehicle/#ground_vehicles/#man_made_thing/#yasser_arafat,38.033333
6oOhkp4y9wE,shot_9,3882,458.524719,480.947144,#ground_vehicles/#vehicle/#outdoor/#car/#man_made_thing,479.679199
dMJCxAlifZE,shot_739,26991,3305.399902,3324.360107,#exiting_a_vehicle/#ground_vehicles/#primate/#van/#car,3323.520020
_EvgxIyI-6A,shot_10,104783,219.686127,224.991440,#outdoor/#car/#primate/#vehicle/#eukaryotic_organism,221.354462
mArW3_iW6UM,shot_93,6588,365.765411,381.047333,#ground_vehicles/#vehicle/#car/#outdoor/#truck,377.510468
mcCiX6y35Gs,shot_20,12218,107.480003,113.000000,#vehicle/#car/#ground_vehicles/#text/#man_made_thing,109.239998
T9nXy8w4ARI,shot_6,74736,320.520203,336.235901,#outdoor/#car/#ground_vehicles/#vehicle/#text,329.729401
VxvAkUupnKw,shot_24,72577,402.860779,414.956207,#vehicle/#ground_vehicles/#driver/#car/#outdoor,408.282867
dPV_939p4_8,shot_137,22945,1696.062744,1703.036377,#text/#car/#ground_vehicles/#car_racing/#vehicle,1697.630981
R5f54lGpEWI,shot_34,81642,207.266663,212.300003,#outdoor/#ground_vehicles/#car/#eukaryotic_organism/#vehicle,209.800003
dPV_939p4_8,shot_124,22932,1321.154541,1336.403076,#sports_car/#ground_vehicles/#car_racing/#car/#vehicle,1335.969360
_IvF4X658hY,shot_237,87450,732.898804,742.199768,#outdoor/#ground_vehicles/#road/#vehicle/#car,734.984253
GjQJugkVLUY,shot_5,8427,34.000633,39.472767,#vehicle/#outdoor/#ground_vehicles/#car/#yasser_arafat,38.838799
kFFSu9MIXSE,shot_3,20225,83.166664,91.366669,#car/#ground_vehicles/#vehicle/#car_racing/#outdoor,84.000000
41ONtYuYGzU,shot_1,4146,4.560000,31.000000,#vehicle/#ground_vehicles/#car/#outdoor/#minivan,12.960000
0JXDcJQqZrA,shot_62,103342,158.700211,165.290131,#vehicle/#ground_vehicles/#construction_vehicles/#pickup_truck/#truck,159.993164
WRnVWxHTQFk,shot_62,22081,566.432556,577.109863,#car_racing/#vehicle/#ground_vehicles/#outdoor/#sports_car,567.767212
GqA8R8bD9OI,shot_22,9005,42.480000,48.840000,#car/#vehicle/#ground_vehicles/#text/#person,48.160000
0ANC3ud0plc,shot_34,94118,411.511108,424.857758,#car/#outdoor/#ground_vehicles/#vehicle/#driver,414.647552
Bqwok5-ehbA,shot_55,101465,112.737625,118.201416,#ground_vehicles/#outdoor/#car/#vehicle/#eukaryotic_organism,114.447670
mogzEM9k1Eg,shot_334,95272,672.138123,678.444458,#ground_vehicles/#vehicle/#outdoor/#car/#daytime_outdoor,678.210876
buy9aLZ7NPU,shot_64,67179,372.772400,378.311279,#vehicle/#ground_vehicles/#outdoor/#car/#eukaryotic_organism,378.111053
UndyH8Ht2LQ,shot_8,87689,82.800003,95.320000,#car/#vehicle/#ground_vehicles/#outdoor/#car_racing,87.360001
fVWbeOa2Ow8,shot_81,7502,425.519989,430.600006,#vehicle/#driver/#outdoor/#car/#primate,430.359985
T-woxJS-0vw,shot_146,44030,1399.998657,1422.621216,#car/#text/#outdoor/#ground_vehicles/#yasser_arafat,1401.600220
ZFBqQRWq_Yg,shot_102,80328,286.720001,291.920013,#outdoor/#vehicle/#car/#ground_vehicles/#road,288.640015
lSyUb9gORis,shot_7,7391,44.680000,49.959999,#car/#exiting_a_vehicle/#vehicle/#ground_vehicles/#yasser_arafat,49.480000
0ANC3ud0plc,shot_41,94125,506.639465,519.252075,#ground_vehicles/#outdoor/#car/#vehicle/#eukaryotic_organism,518.351196
tjy9j2FNwfk,shot_21,109000,61.194466,68.635231,#outdoor/#ground_vehicles/#vehicle/#eukaryotic_organism/#car,67.867798
g-DnQgLt6ok,shot_237,67844,580.766663,587.866638,#outdoor/#road/#traffic/#ground_vehicles/#car,584.366638
OwvYlyYnpYs,shot_17,95644,92.725967,98.665230,#outdoor/#vehicle/#vegetation/#ground_vehicles/#daytime_outdoor,97.530769
m8mgAXhNNPo,shot_6,30564,197.297104,221.521301,#vehicle/#ground_vehicles/#outdoor/#car/#car_racing,197.497299
OwvYlyYnpYs,shot_0,95627,0.000000,8.174833,#vehicle/#ground_vehicles/#car/#exiting_a_vehicle/#minivan,1.868533
n2hpMII8aIY,shot_79,88630,223.056168,246.312729,#outdoor/#ground_vehicles/#vehicle/#car/#daytime_outdoor,237.170273
BLwMgTV2shQ,shot_42,87198,270.666656,276.600006,#driver/#outdoor/#vehicle/#car/#ground_vehicles,274.933319
qFTfwPTPuSo,shot_4,6886,12.960000,18.000000,#vehicle/#outdoor/#ground_vehicles/#car/#exiting_a_vehicle,15.240000
tjRro-aHbRI,shot_71,1848,810.866638,816.599976,#outdoor/#vehicle/#car/#ground_vehicles/#man_made_thing,811.200012
_CiPIOLR-I0,shot_38,82577,370.411713,375.541840,#outdoor/#car/#road/#ground_vehicles/#eukaryotic_organism,375.083038
ba5jYCusma8,shot_58,85227,173.679993,182.000000,#driver/#vehicle/#car/#person/#yasser_arafat,173.759995
5tfKnDsB0YM,shot_85,109975,855.896729,883.757874,#vehicle/#car/#ground_vehicles/#outdoor/#text,877.751892
XZxZC0lgOlc,shot_39,100440,188.633331,193.633331,#vehicle/#ground_vehicles/#truck/#pickup_truck/#car,192.633331
mArW3_iW6UM,shot_105,6600,446.646210,470.369904,#vehicle/#ground_vehicles/#car/#outdoor/#exiting_a_vehicle,455.588470
xlNVNA9xM5M,shot_55,107259,205.004807,213.546661,#truck/#ground_vehicles/#vehicle/#pickup_truck/#fire_truck,213.413193
m8mgAXhNNPo,shot_12,30570,258.891968,268.568298,#vehicle/#outdoor/#sports_car/#car/#car_racing,259.559296
BtwWUTSailQ,shot_22,76377,253.559998,264.279999,#ground_vehicles/#vehicle/#car/#eukaryotic_organism/#yasser_arafat,262.320007
T-woxJS-0vw,shot_21,43905,117.450668,123.223099,#outdoor/#ground_vehicles/#car/#vehicle/#exiting_car,122.922798
jfpi9wjk734,shot_16,10814,86.186096,95.128365,#car/#vehicle/#outdoor/#ground_vehicles/#yasser_arafat,91.458031
aWDHa-ZBvqo,shot_42,72317,236.966660,244.133331,#office_building/#road/#outdoor/#highway/#vehicle,242.733337
g-DnQgLt6ok,shot_86,67693,328.899994,335.566681,#road/#traffic/#outdoor/#streets/#vehicle,332.100006
AZD-X-CRZPk,shot_29,5605,1188.239990,1202.199951,#driver/#car/#primate/#eukaryotic_organism/#vehicle,1198.599976
L_bLkjBb5co,shot_10,4909,51.084366,62.962898,#vehicle/#road/#ground_vehicles/#outdoor/#car,53.887169
JjaCFlR8Pwk,shot_10,93125,93.480003,110.360001,#vehicle/#car/#exiting_a_vehicle/#man_made_thing/#ground_vehicles,106.760002
jFMj5gzeqLQ,shot_79,7630,975.641357,985.984985,#outdoor/#vehicle/#car/#ground_vehicles/#eukaryotic_organism,980.312683
vb2Eq7ZsE4s,shot_32,90743,1231.697144,1259.057739,#vehicle/#car/#ground_vehicles/#yasser_arafat/#outdoor,1242.474609
7b6xfxpSnvM,shot_0,97156,0.000000,6.072733,#vehicle/#ground_vehicles/#car/#exiting_a_vehicle/#eukaryotic_organism,3.603600
5EItLA0y1-k,shot_53,97285,279.078796,286.219269,#vehicle/#car/#yasser_arafat/#man_made_thing/#text,279.345734
WZZ9uccZ370,shot_454,18015,2452.489990,2465.502930,#ground_vehicles/#outdoor/#vehicle/#person/#car,2459.336914
o9fUF0Mby68,shot_26,7248,645.945312,675.374695,#vehicle/#car/#ground_vehicles/#outdoor/#yasser_arafat,648.681396
JPeRZ32niMU,shot_13,7221,663.666687,687.533325,#vehicle/#ground_vehicles/#car/#outdoor/#man_made_thing,675.200012
L3U8SwS8gN8,shot_22,83393,240.373474,246.346100,#driver/#ground_vehicles/#vehicle/#outdoor/#car,244.544296
NLmt_VmPwKE,shot_354,101004,1223.597412,1231.480225,#vehicle/#car/#construction_vehicles/#exiting_a_vehicle/#outdoor,1227.851685
Po7vOebw0XA,shot_32,6031,80.080002,85.210129,#vehicle/#car/#man_made_thing/#ground_vehicles/#yasser_arafat,80.371956
o1A6wQwAQ1M,shot_50,45318,1560.119995,1588.400024,#outdoor/#car/#ground_vehicles/#text/#vehicle,1577.319946
OhRRPqiLePA,shot_11,105531,263.296356,274.440826,#ground_vehicles/#vehicle/#bus/#truck/#emergency_vehicles,264.897980
VtVA1dqU-Wk,shot_71,82944,1032.633301,1044.433350,#outdoor/#vehicle/#car/#ground_vehicles/#yasser_arafat,1037.766724
XS_UHZe3D2M,shot_3,100494,6.439767,17.050367,#vehicle/#ground_vehicles/#sports_car/#car/#outdoor,8.408400
bffe8WVe5Es,shot_110,6469,414.330597,421.337585,#vehicle/#ground_vehicles/#car/#yasser_arafat/#man_made_thing,421.045624
5tfKnDsB0YM,shot_77,109967,766.891113,774.148376,#outdoor/#car/#ground_vehicles/#text/#vehicle,769.643860
4IzswCEPBdI,shot_154,87859,666.624268,674.632263,#outdoor/#car/#vehicle/#exiting_car/#road,672.838806
WZZ9uccZ370,shot_793,18354,4223.179199,4229.585449,#ground_vehicles/#text/#car/#primate/#person,4224.740723
xIAYu3rqm5Q,shot_27,75792,181.360001,187.559998,#vehicle/#ground_vehicles/#car_racing/#car/#sports_car,187.000000
075jHElR8XU,shot_107,2465,408.920013,417.359985,#vehicle/#ground_vehicles/#outdoor/#text/#car,412.440002
Fv_cgoOVLGE,shot_8,5623,49.480000,57.160000,#vehicle/#sports_car/#car/#ground_vehicles/#outdoor,49.480000
LC5br4-KwYc,shot_15,73619,90.166664,99.066666,#outdoor/#vehicle/#car/#ground_vehicles/#yasser_arafat,92.433334
_CiPIOLR-I0,shot_61,82600,982.398071,997.663330,#text/#ground_vehicles/#car/#vehicle/#outdoor,996.161804
hKqOMRPWIMo,shot_33,83546,304.866669,312.566681,#driver/#vehicle/#ground_vehicles/#person/#car,307.500000
eaOfgevPphk,shot_174,73829,1326.158203,1336.168213,#sports_car/#vehicle/#car/#outdoor/#ground_vehicles,1330.162109
yLWp-d2qFG8,shot_71,8549,442.239990,452.239990,#car/#vehicle/#outdoor/#ground_vehicles/#eukaryotic_organism,450.559998
g-DnQgLt6ok,shot_88,67695,342.666656,349.666656,#outdoor/#vehicle/#ground_vehicles/#highway/#road,347.466675
vZD8rfF0-n8,shot_63,94742,335.168152,340.306641,#driver/#vehicle/#car/#outdoor/#eukaryotic_organism,335.401733
P7ELYz7Epg4,shot_13,92315,179.946426,188.755234,#outdoor/#car/#ground_vehicles/#vehicle/#eukaryotic_organism,186.753235
pmEIZs6xU2g,shot_159,10219,466.760010,479.959991,#ground_vehicles/#vehicle/#car_racing/#car/#man_made_thing,468.679993
Cx9i18f5CEo,shot_45,89517,150.917435,163.596771,#vehicle/#ground_vehicles/#car/#text/#outdoor,162.862701
RmNcoo-aAkM,shot_62,9847,236.903336,253.127869,#car/#ground_vehicles/#vehicle/#outdoor/#yasser_arafat,245.453537
wzAIHrfXK2s,shot_388,93695,988.454163,997.096130,#vehicle/#ground_vehicles/#car/#yasser_arafat/#outdoor,991.490479
m8mgAXhNNPo,shot_26,30584,362.028320,374.507477,#vehicle/#outdoor/#sports_car/#car_racing/#ground_vehicles,365.598572
p0ymil6jlzw,shot_17,6071,283.383087,288.855225,#exiting_car/#outdoor/#daytime_outdoor/#ground_vehicles/#vehicle,286.619659
aWDHa-ZBvqo,shot_0,72275,0.000000,10.400000,#outdoor/#person/#car/#vehicle/#ground_vehicles,6.800000
yLWp-d2qFG8,shot_61,8539,389.239990,395.959991,#car/#outdoor/#road/#vehicle/#ground_vehicles,395.839996
jFMj5gzeqLQ,shot_63,7614,671.796143,683.766418,#outdoor/#vehicle/#ground_vehicles/#car/#eukaryotic_organism,682.014648
UnaGGR95BNI,shot_12,83614,738.337585,746.812744,#car/#exiting_a_vehicle/#primate/#eukaryotic_organism/#body_parts,739.905823
rN-dnznnwOw,shot_18,76763,73.573502,96.763336,#car/#vehicle/#ground_vehicles/#yasser_arafat/#outdoor,93.927170
VtVA1dqU-Wk,shot_100,82973,1407.466675,1420.199951,#text/#vehicle/#ground_vehicles/#car/#outdoor,1412.133301
ZFBqQRWq_Yg,shot_141,80367,432.040009,437.359985,#outdoor/#vehicle/#car/#ground_vehicles/#yasser_arafat,435.880005
j9NtkNrBmJg,shot_49,104607,349.223877,359.525818,#exiting_a_vehicle/#ground_vehicles/#primate/#vehicle/#car,351.351013
AO34aaomWKs,shot_71,9457,222.222000,228.127899,#vehicle/#ground_vehicles/#car/#outdoor/#eukaryotic_organism,225.558670
6d1FOrXlIyA,shot_2,31034,112.519997,117.559998,#car_racing/#sports_car/#vehicle/#outdoor/#text,117.120003
ZK0kihsn6FI,shot_3,114264,26.659967,42.108734,#outdoor/#car/#vehicle/#ground_vehicles/#exiting_a_vehicle,34.267567
cdLrYS_3PmI,shot_88,97153,363.519989,372.519989,#outdoor/#vehicle/#car_racing/#ground_vehicles/#car,365.480011
tjy9j2FNwfk,shot_25,109004,73.039635,78.511765,#outdoor/#car/#ground_vehicles/#vehicle/#yasser_arafat,74.073997
WOZqD48yVNo,shot_7,21048,48.648602,53.953899,#car_racing/#sports/#car/#person/#vehicle,52.819431
KVdme4ISq8Y,shot_23,88298,167.759995,174.520004,#vehicle/#car/#ground_vehicles/#man_made_thing/#yasser_arafat,174.479996
gxeKvpC9oXk,shot_53,35796,272.233337,278.733337,#outdoor/#car/#road/#ground_vehicles/#yasser_arafat,273.433319
-Tzc7SBkcV4,shot_19,115631,113.580132,127.527397,#vehicle/#ground_vehicles/#car/#exiting_a_vehicle/#outdoor,122.122002
UUkWBLJymlA,shot_4,80190,61.733334,72.266670,#outdoor/#ground_vehicles/#car/#vehicle/#man_made_thing,63.766666
d6AnXi2N_do,shot_69,3035,186.360001,195.080002,#vehicle/#exiting_a_vehicle/#ground_vehicles/#outdoor/#car,193.960007
5etp1AcKcj8,shot_1,4976,5.400000,12.200000,#outdoor/#car/#ground_vehicles/#eukaryotic_organism/#vehicle,8.360000
5-LfZaQpKmc,shot_75,17191,191.090897,196.963440,#ground_vehicles/#vehicle/#text/#sports_car/#car,193.226364
gXgvAf43Knk,shot_0,113494,0.000000,23.490133,#text/#ground_vehicles/#vehicle/#car/#exiting_a_vehicle,16.816799
PRzdm3NEU74,shot_0,21511,0.000000,12.812800,#car/#car_racing/#ground_vehicles/#vehicle/#sports_car,7.607600
iV0vtS2ADEI,shot_51,88143,361.440002,367.640015,#vehicle/#car/#ground_vehicles/#outdoor/#yasser_arafat,364.119995
iA-yTbUyPcc,shot_67,4121,386.819763,400.500092,#outdoor/#vehicle/#ground_vehicles/#car/#man_made_thing,388.421356
vZD8rfF0-n8,shot_30,94709,89.289200,104.537766,#ground_vehicles/#person/#car/#eukaryotic_organism/#vehicle,96.896797
2ua47NufNGw,shot_165,25305,976.880005,982.599976,#outdoor/#car_racing/#ground_vehicles/#vehicle/#car,979.280029
Bpne1Vhhwkg,shot_9,914,579.812561,595.861938,#vehicle/#car/#ground_vehicles/#person/#primate,585.451538
GfAdBlCOHVg,shot_43,64614,191.733215,198.323120,#vehicle/#ground_vehicles/#daytime_outdoor/#outdoor/#motorcycle,191.733215
hOh_gVzvb8g,shot_2,99767,8.775433,23.623600,#vehicle/#exiting_a_vehicle/#ground_vehicles/#van/#car,8.775433
4IzswCEPBdI,shot_91,87796,360.943909,366.157471,#outdoor/#exiting_car/#vehicle/#car/#ground_vehicles,362.945923
ddU4tcGIF6k,shot_181,39159,530.780273,540.831970,#car_racing/#sports_car/#vehicle/#outdoor/#ground_vehicles,540.790222
xlNVNA9xM5M,shot_72,107276,312.445465,322.255280,#vehicle/#ground_vehicles/#outdoor/#road/#exiting_car,314.047058
4At5eu_8qSg,shot_106,68016,1178.400024,1188.079956,#vehicle/#car/#outdoor/#exiting_car/#ground_vehicles,1184.959961
xlNVNA9xM5M,shot_73,107277,322.255280,328.461456,#outdoor/#car/#vehicle/#ground_vehicles/#traffic,325.858856
UaZGro6_bdY,shot_62,89987,573.200012,581.960022,#outdoor/#road/#car/#car_racing/#ground_vehicles,580.880005
dMJCxAlifZE,shot_287,26539,1010.239990,1017.880005,#car_racing/#outdoor/#person/#ground_vehicles/#vehicle,1016.000000
Sh_8zMVlNVM,shot_145,108817,570.903687,576.409180,#outdoor/#car/#sports_car/#ground_vehicles/#car_racing,574.407166
Bqwok5-ehbA,shot_138,101548,420.294861,426.050629,#ground_vehicles/#vehicle/#construction_vehicles/#outdoor/#pickup_truck,422.964203
q3YPTkBRaOk,shot_384,84283,2492.439941,2504.360107,#person/#primate/#car/#outdoor/#eukaryotic_organism,2497.120117
fVWbeOa2Ow8,shot_31,7452,210.440002,223.520004,#driver/#vehicle/#car/#primate/#person,219.839996
sAnSvd2Lt5Y,shot_11,7276,85.559998,99.839996,#outdoor/#car/#vehicle/#ground_vehicles/#eukaryotic_organism,85.839996
GjQJugkVLUY,shot_22,8444,243.242996,261.060791,#vehicle/#car/#ground_vehicles/#man_made_thing/#yasser_arafat,244.978073
ZFBqQRWq_Yg,shot_48,80274,133.600006,143.320007,#outdoor/#car/#person/#primate/#eukaryotic_organism,138.039993
UndyH8Ht2LQ,shot_11,87692,115.599998,134.119995,#outdoor/#vehicle/#car/#ground_vehicles/#car_racing,118.360001
iT2nUGKc6Ec,shot_1,46124,40.173466,53.820435,#vehicle/#ground_vehicles/#car/#outdoor/#man_made_thing,50.984268
_EvgxIyI-6A,shot_40,104813,446.546112,452.084961,#vehicle/#car/#ground_vehicles/#yasser_arafat/#man_made_thing,447.180054
JZUjPh6bHOo,shot_21,88369,179.833328,205.133331,#vehicle/#car/#outdoor/#ground_vehicles/#yasser_arafat,187.833328
LU6y4F4bD8Q,shot_4,5513,1444.651489,1451.658569,#vehicle/#car/#ground_vehicles/#yasser_arafat/#eukaryotic_organism,1451.533447
VxvAkUupnKw,shot_39,72592,507.173340,522.939087,#car/#outdoor/#ground_vehicles/#vehicle/#driver,507.882385
_Lc3GJ2O5ic,shot_120,5948,468.519989,473.559998,#vehicle/#car/#ground_vehicles/#yasser_arafat/#man_made_thing,470.920013
FtnPZKSk1SU,shot_119,98902,1964.862915,1971.402710,#ground_vehicles/#vehicle/#outdoor/#car/#eukaryotic_organism,1966.898315
fVWbeOa2Ow8,shot_127,7548,666.599976,673.440002,#car/#outdoor/#ground_vehicles/#vehicle/#yasser_arafat,669.760010
sXvwXhuH9K8,shot_2,10657,101.935272,113.947281,#vehicle/#outdoor/#car/#ground_vehicles/#yasser_arafat,105.705704
q3YPTkBRaOk,shot_57,83956,230.720001,235.839996,#text/#car/#vehicle/#ground_vehicles/#car_racing,232.639999
Lx3aGhBEIM0,shot_49,104510,286.552948,291.824860,#vehicle/#ground_vehicles/#construction_vehicles/#outdoor/#car,287.520569
mArW3_iW6UM,shot_160,6655,692.992310,698.831482,#ground_vehicles/#vehicle/#car/#outdoor/#construction_vehicles,698.597900
oaIfSC0_ROw,shot_91,7832,406.322571,415.415009,#road/#outdoor/#vehicle/#traffic/#ground_vehicles,414.163757
bpnbyhp9Gck,shot_42,11487,249.949707,259.125519,#ground_vehicles/#vehicle/#truck/#outdoor/#pickup_truck,250.483566
nLTDef0oeuA,shot_1,104554,2.200000,12.166667,#truck/#ground_vehicles/#vehicle/#pickup_truck/#outdoor,9.800000
lFrxy2NCHcA,shot_33,108973,135.866669,142.466660,#car_racing/#car/#sports_car/#vehicle/#primate,137.066666
2ua47NufNGw,shot_184,25324,1091.319946,1098.199951,#outdoor/#vehicle/#ground_vehicles/#car/#car_racing,1098.079956
nSqzp3kdAm4,shot_154,76152,398.279999,404.079987,#car_racing/#sports_car/#car/#person/#vehicle,403.640015
opcNvn2j30Y,shot_56,42763,499.165833,508.141479,#outdoor/#text/#car/#vehicle/#ground_vehicles,503.536865
a2DNJQza9vo,shot_73,71201,129.496033,138.471664,#vehicle/#ground_vehicles/#outdoor/#road/#car,137.704239
7b6xfxpSnvM,shot_69,97225,941.573975,948.380737,#vehicle/#car/#ground_vehicles/#driver/#man_made_thing,946.412109
QcpL3ZHDYRA,shot_180,95615,495.928772,505.404907,#vehicle/#ground_vehicles/#car/#yasser_arafat/#outdoor,499.131958
o9fUF0Mby68,shot_36,7258,896.762512,912.878662,#car/#vehicle/#outdoor/#ground_vehicles/#man_made_thing,910.542969
R7D3mxFwp4M,shot_2,89359,29.963266,35.135101,#exiting_a_vehicle/#primate/#ground_vehicles/#car/#vehicle,33.500134
kUX0PHq1M7U,shot_132,49229,902.434875,908.107178,#car/#man_made_thing/#vehicle/#yasser_arafat/#ground_vehicles,903.769531
mArW3_iW6UM,shot_167,6662,723.155762,728.828125,#vehicle/#ground_vehicles/#outdoor/#car/#truck,726.225525
OwvYlyYnpYs,shot_76,95703,542.675476,557.189941,#vehicle/#car/#ground_vehicles/#yasser_arafat/#man_made_thing,544.477295
ottkHgfhm1U,shot_1,96006,10.160000,18.160000,#text/#car/#vehicle/#outdoor/#yasser_arafat,17.840000
6oOhkp4y9wE,shot_7,3880,431.631195,445.077972,#outdoor/#vehicle/#ground_vehicles/#car/#eukaryotic_organism,441.240814
4W-Tk43F3TU,shot_25,96616,97.530769,106.339569,#car/#vehicle/#ground_vehicles/#eukaryotic_organism/#yasser_arafat,98.731964
Dx-9CO9Ah4I,shot_27,7145,139.806335,146.145996,#car/#ground_vehicles/#vehicle/#yasser_arafat/#man_made_thing,142.725922
aRypEBU2u1Y,shot_21,91683,161.911743,169.210709,#outdoor/#road/#car/#traffic/#highway,162.370544
a0pPW2WmCoM,shot_103,37506,2409.320068,2418.280029,#car_racing/#sports_car/#outdoor/#sports/#vehicle,2410.560059
AO34aaomWKs,shot_44,9430,123.189735,131.464661,#vehicle/#ground_vehicles/#car/#outdoor/#yasser_arafat,130.163361
2h1BK2H2Quk,shot_125,24622,223.033340,228.133331,#car_racing/#sports_car/#outdoor/#ground_vehicles/#car,223.733337
vZD8rfF0-n8,shot_0,94679,0.000000,11.911900,#vehicle/#ground_vehicles/#car/#exiting_a_vehicle/#outdoor,0.233567
85mbUdAqUiU,shot_10,19034,50.066666,57.400002,#outdoor/#vehicle/#ground_vehicles/#car/#sports_car,52.500000
g-DnQgLt6ok,shot_238,67845,587.866638,594.933350,#highway/#outdoor/#traffic/#road/#sky,590.366638
qPyKVkSDLbU,shot_90,30309,771.080017,778.919983,#ground_vehicles/#road/#vehicle/#outdoor/#person,775.400024
WZZ9uccZ370,shot_1006,18567,5295.009766,5308.062988,#ground_vehicles/#outdoor/#vehicle/#person/#car,5302.376953
